total_timesteps,value_loss,policy_entropy,clipfrac,serial_timesteps,time_elapsed,policy_loss,approxkl,explained_variance,fps,n_updates,ep_len_mean,ep_reward_mean
565504,0.050331257,0.04857596,0.013183594,35344,102.08902382850647,-0.014158066,0.0008702555,0.9285546466708183,7236,2209,110.66,-110.66
565760,0.025443332,0.019581137,0.0009765625,35360,102.12470889091492,4.2509055e-05,4.3698696e-05,0.9722749907523394,7117,2210,110.42,-110.42
566016,0.0153944045,0.006739174,0.0,35376,102.16096591949463,1.6666017e-05,3.4249347e-06,0.9791494552046061,7379,2211,110.42,-110.42
566272,0.024276692,0.021341674,0.001953125,35392,102.19599199295044,-0.00048493478,0.00012598156,0.9794930666685104,7381,2212,110.44,-110.44
566528,0.012456486,0.023868443,0.0024414062,35408,102.2309958934784,-0.002273486,0.00033151484,0.9892709730193019,7134,2213,110.74,-110.74
566784,0.03593726,0.011255785,0.0,35424,102.26716685295105,-3.0196388e-06,1.6638709e-05,0.963621087372303,7261,2214,111.1,-111.1
567040,0.008079542,0.056401618,0.001953125,35440,102.3026978969574,-0.00016477704,0.00015904008,0.9813589341938496,7367,2215,110.34,-110.34
567296,0.01871424,0.010404789,0.0,35456,102.33775782585144,1.6531674e-05,2.177919e-06,0.9635872766375542,6692,2216,109.91,-109.91
567552,0.007987969,0.013605191,0.00048828125,35472,102.3763267993927,-0.00016330107,4.4095206e-05,0.983574703335762,6973,2217,109.89,-109.89
567808,0.010494749,0.020574251,0.0,35488,102.41337275505066,-5.546189e-05,2.6616188e-05,0.9810620676726103,7410,2218,109.35,-109.35
568064,0.01226278,0.018828847,0.00048828125,35504,102.44820404052734,-0.0004243363,6.0492537e-05,0.9867619136348367,7361,2219,110.1,-110.1
568320,0.009102777,0.014820114,0.0,35520,102.48327803611755,8.690788e-05,1.2970057e-06,0.9935323307290673,7280,2220,110.23,-110.23
568576,0.011660138,0.023465881,0.0,35536,102.51873588562012,-3.6047422e-05,8.772597e-06,0.9865893200039864,7313,2221,110.25,-110.25
568832,0.008079059,0.04021159,0.00390625,35552,102.55404901504517,-0.00095569994,0.0003099671,0.9859667057171464,7231,2222,109.36,-109.36
569088,0.0050816596,0.016994348,0.001953125,35568,102.58975481987,-0.00084877934,0.00015915571,0.9887029379606247,7202,2223,109.35,-109.35
569344,0.01617008,0.02060271,0.0043945312,35584,102.62558007240295,-0.00040959276,0.00039740105,0.9742202777415514,7327,2224,109.47,-109.47
569600,0.01839586,0.031847745,0.0043945312,35600,102.66080093383789,-0.00024967198,0.00029993313,0.9811271447688341,7037,2225,109.57,-109.57
569856,0.01174203,0.0023089878,0.0,35616,102.69747877120972,-3.1074276e-05,4.5971454e-08,0.9911075392737985,7090,2226,109.3,-109.3
570112,0.012528304,0.025947403,0.0063476562,35632,102.73390698432922,-0.0014102632,0.0003835208,0.9893649145960808,544,2227,108.45,-108.45
570368,0.0084534995,0.024198936,0.0,35648,103.20469665527344,-5.7300087e-05,1.6800427e-06,0.9921359866857529,7004,2228,108.5,-108.5
570624,0.01658893,0.027081966,0.0,35664,103.2415828704834,-0.00020853162,4.4336182e-05,0.9820317700505257,7334,2229,108.13,-108.13
570880,0.019041244,0.030005086,0.0,35680,103.2768189907074,0.00016827462,4.243703e-05,0.973595330491662,7298,2230,107.55,-107.55
571136,0.011425526,0.010330254,0.0,35696,103.31217980384827,-2.0350562e-05,5.595396e-06,0.9792349506169558,7206,2231,107.26,-107.26
571392,0.043341286,0.030071594,0.0043945312,35712,103.34803891181946,-0.0010868595,0.00026204815,0.9299511387944221,6996,2232,107.26,-107.26
571648,0.017760918,0.021946281,0.0029296875,35728,103.3849527835846,-0.0009832939,0.00020668098,0.9634560756385326,7327,2233,107.05,-107.05
571904,0.013134456,0.01358389,0.0024414062,35744,103.42020297050476,-0.0009869692,0.00021657234,0.9841707050800323,7108,2234,106.5,-106.5
572160,0.027642058,0.01980001,0.0,35760,103.45652675628662,-0.0004034998,3.993295e-05,0.9566809833049774,7374,2235,106.86,-106.86
572416,0.013200064,0.021481616,0.0048828125,35776,103.49153900146484,-0.0017491559,0.00071902125,0.9760402590036392,7332,2236,106.6,-106.6
572672,0.016881768,0.027433988,0.0,35792,103.52675771713257,0.00065056793,5.1094696e-05,0.9808036312460899,7134,2237,107.35,-107.35
572928,0.022239389,0.01809039,0.0,35808,103.56294989585876,5.5369223e-05,5.4152924e-06,0.9689892120659351,7141,2238,107.45,-107.45
573184,0.03341304,0.034638166,0.0,35824,103.59909296035767,-5.3513795e-06,3.3088036e-06,0.9617864899337292,7150,2239,106.86,-106.86
573440,0.016377246,0.02798927,0.005859375,35840,103.6352310180664,-0.0010079381,0.0005652476,0.978053817525506,7244,2240,106.89,-106.89
573696,0.00917842,0.015320606,0.0,35856,103.67090582847595,-0.00012213283,1.9620235e-05,0.9856140110641718,7521,2241,107.19,-107.19
573952,0.010103277,0.03506954,0.0,35872,103.70524072647095,-0.00013629289,3.435161e-05,0.9848112966865301,7231,2242,107.19,-107.19
574208,0.016489891,0.022983272,0.0,35888,103.74095678329468,7.3993695e-05,1.2938372e-05,0.9806474708020687,6693,2243,107.32,-107.32
574464,0.034973808,0.021183304,0.001953125,35904,103.77953791618347,-0.00044884533,0.00018236644,0.9688476845622063,7170,2244,107.53,-107.53
574720,0.0066789547,0.018120024,0.0,35920,103.81552004814148,3.1468924e-05,1.04749915e-05,0.9913964029401541,7159,2245,108.0,-108.0
574976,0.01341171,0.017996624,0.0,35936,103.85156774520874,-0.000275277,1.592227e-05,0.9782059546560049,7147,2246,108.1,-108.1
575232,0.0061878357,0.03509254,0.0034179688,35952,103.8877739906311,-0.00060488353,0.0002309288,0.9884047163650393,7176,2247,108.08,-108.08
575488,0.010619649,0.004803409,0.0,35968,103.92377400398254,-8.466956e-05,6.010541e-06,0.9827674832195044,7280,2248,108.36,-108.36
575744,0.009332016,0.03672233,0.0,35984,103.95924305915833,-0.00014834467,1.4845726e-05,0.9864922175183892,7464,2249,108.13,-108.13
576000,0.015276993,0.0067338166,0.0,36000,103.99384093284607,1.5810481e-05,1.6452462e-06,0.9844455691054463,7246,2250,108.14,-108.14
576256,0.012160631,0.025747472,0.005859375,36016,104.02950191497803,-0.0028868222,0.000777574,0.990117677487433,7315,2251,108.36,-108.36
576512,0.007018024,0.035100963,0.008300781,36032,104.06479382514954,-0.0029604258,0.0014427237,0.9907943336293101,7380,2252,108.98,-108.98
576768,0.009594376,0.023234194,0.00390625,36048,104.09979701042175,-0.00097606494,0.00032737746,0.9861772852018476,7307,2253,108.96,-108.96
577024,0.0056292396,0.036868922,0.0068359375,36064,104.13512969017029,-0.0028463758,0.00069123285,0.993344362359494,7185,2254,108.8,-108.8
577280,0.020855628,0.022920065,0.00048828125,36080,104.17103576660156,-0.00020385662,8.558171e-05,0.9782076422125101,7273,2255,108.77,-108.77
577536,0.020071965,0.040341966,0.023925781,36096,104.20653104782104,-0.0051441235,0.005743888,0.9750099387019873,7180,2256,109.03,-109.03
577792,0.014985188,0.027761776,0.0034179688,36112,104.24249911308289,-0.00022664503,0.00024493248,0.980779530480504,7254,2257,108.74,-108.74
578048,0.020663882,0.012857056,0.0014648438,36128,104.27807903289795,-0.00056419586,0.0001537775,0.9705678317695856,7328,2258,108.74,-108.74
578304,0.053125054,0.033139337,0.0014648438,36144,104.31335973739624,-0.0002801614,0.00015059163,0.9372354820370674,7341,2259,109.3,-109.3
578560,0.024821308,0.013394696,0.001953125,36160,104.34852981567383,-0.0015908552,0.00022373357,0.967708770185709,7041,2260,109.37,-109.37
578816,0.021517167,0.040637325,0.0043945312,36176,104.38517880439758,-0.0007723684,0.0010513545,0.9668550975620747,6895,2261,110.06,-110.06
579072,0.024128621,0.015092024,0.0,36192,104.42262387275696,0.0002330949,7.9967154e-05,0.9629080258309841,7328,2262,109.82,-109.82
579328,0.031082056,0.021176029,0.0,36208,104.45785903930664,0.00013867381,1.1776636e-05,0.9708321820944548,7338,2263,109.4,-109.4
579584,0.06367242,0.03893709,0.0048828125,36224,104.49304986000061,-0.0017280027,0.00057850976,0.943964496254921,7315,2264,109.76,-109.76
579840,0.013890142,0.015330704,0.001953125,36240,104.52833795547485,-5.5201934e-05,0.00010376731,0.9881107602268457,7343,2265,109.54,-109.54
580096,0.01865628,0.026345646,0.0014648438,36256,104.56348991394043,1.3007026e-05,6.98093e-05,0.980457279831171,595,2266,109.92,-109.92
580352,0.019660465,0.01344378,0.00390625,36272,104.99368286132812,-0.0007677929,0.00023010824,0.9700828697532415,7337,2267,109.87,-109.87
580608,0.030420316,0.01829168,0.0,36288,105.02886986732483,-0.00047611922,2.333258e-05,0.9541911520063877,7243,2268,109.86,-109.86
580864,0.016752834,0.03203745,0.0043945312,36304,105.06455969810486,-0.0006506633,0.0007482312,0.9804809726774693,7166,2269,111.11,-111.11
581120,0.013090933,0.02117445,0.0029296875,36320,105.10060381889343,-0.0012551027,0.00022636529,0.9873871151357889,7238,2270,111.19,-111.19
581376,0.016370982,0.009503143,0.0,36336,105.13629698753357,0.00030212442,6.585493e-05,0.9824521727859974,7030,2271,111.32,-111.32
581632,0.014385895,0.028659996,0.00048828125,36352,105.1730329990387,-0.00049231667,4.7173016e-05,0.9832571018487215,6976,2272,110.73,-110.73
581888,0.013486704,0.016570322,0.0014648438,36368,105.2100830078125,-0.00038274366,6.228502e-05,0.9859433602541685,7066,2273,111.47,-111.47
582144,0.012213284,0.025304914,0.0,36384,105.24661874771118,3.5726e-05,4.629866e-06,0.9816786330193281,7391,2274,112.19,-112.19
582400,0.03367978,0.039232165,0.0029296875,36400,105.28160190582275,-0.00055905175,0.0002225348,0.939942292869091,7327,2275,111.91,-111.91
582656,0.02288219,0.020826174,0.00048828125,36416,105.3168478012085,-0.0008108678,5.8673326e-05,0.9603773690760136,6729,2276,112.46,-112.46
582912,0.016091218,0.017067907,0.001953125,36432,105.35536694526672,-0.0008506564,0.0001569981,0.9753440078347921,6605,2277,112.54,-112.54
583168,0.013605226,0.034828763,0.0068359375,36448,105.39444994926453,-0.00086092995,0.0003648179,0.9871529499068856,7219,2278,112.53,-112.53
583424,0.006739162,0.03822612,0.0063476562,36464,105.4302430152893,-0.0012722872,0.0005212807,0.9949053511954844,7256,2279,112.81,-112.81
583680,0.009216851,0.018504035,0.0073242188,36480,105.46585392951965,-0.0013508664,0.00037887762,0.9932533614337444,7249,2280,113.05,-113.05
583936,0.017668206,0.038248133,0.0,36496,105.50146293640137,0.00012477359,1.25309125e-05,0.9819443449378014,7187,2281,112.79,-112.79
584192,0.004582916,0.021161418,0.00048828125,36512,105.53741478919983,-0.0004692559,3.504225e-05,0.9928799387998879,7215,2282,112.1,-112.1
584448,0.004446032,0.018290725,0.0024414062,36528,105.57318592071533,-0.00012314864,0.00017919388,0.9916073186323047,7103,2283,112.82,-112.82
584704,0.00391165,0.029430347,0.0034179688,36544,105.60951590538025,-0.0004170041,0.00026041298,0.9929349175654352,7100,2284,113.17,-113.17
584960,0.0096924445,0.006771517,0.0,36560,105.64589595794678,5.607202e-06,1.4736801e-07,0.9869520664215088,7076,2285,113.47,-113.47
585216,0.012232885,0.010152641,0.0,36576,105.68237495422363,-2.2062333e-05,4.7888864e-07,0.9903433043509722,7139,2286,113.89,-113.89
585472,0.014204638,0.029288135,0.0,36592,105.7185709476471,-2.576533e-05,2.3927646e-06,0.9863744508475065,7225,2287,113.69,-113.69
585728,0.009730472,0.029551305,0.0,36608,105.75429201126099,-0.00013183366,1.09124585e-05,0.9793951362371445,6956,2288,113.69,-113.69
585984,0.015112001,0.03571105,0.0,36624,105.79145288467407,-0.00018967863,2.9780302e-05,0.9591188356280327,6791,2289,113.63,-113.63
586240,0.021500705,0.0005645306,0.0,36640,105.8294289112091,3.4144614e-07,2.477858e-08,0.9674892872571945,6599,2290,113.65,-113.65
586496,0.06489586,0.011121647,0.0029296875,36656,105.86852097511292,-0.0010829213,0.0012576022,0.9556443020701408,7039,2291,112.88,-112.88
586752,0.016102742,0.02207204,0.0034179688,36672,105.90519881248474,-0.00062478054,0.00030918932,0.9880341244861484,7292,2292,112.03,-112.03
587008,0.013779673,0.025496352,0.0,36688,105.94062495231628,-9.327906e-05,4.6312947e-05,0.9803895708173513,7223,2293,112.74,-112.74
587264,0.017342247,0.029815283,0.0,36704,105.97637677192688,0.0003509504,7.213588e-05,0.9723434094339609,7405,2294,112.7,-112.7
587520,0.017430909,0.009815871,0.0,36720,106.01126194000244,-0.00042784587,1.2171135e-05,0.9794263262301683,7267,2295,112.7,-112.7
587776,0.056282695,0.013724334,0.0024414062,36736,106.0467939376831,5.82668e-05,7.572275e-05,0.9647558443248272,6974,2296,113.87,-113.87
588032,0.048294175,0.037715558,0.0107421875,36752,106.08385467529297,-0.0027125226,0.0015152611,0.9643183425068855,7191,2297,113.67,-113.67
588288,0.006112865,0.020328153,0.0034179688,36768,106.1197760105133,-0.001262114,0.00042811004,0.989564792253077,7281,2298,113.31,-113.31
588544,0.02925382,0.02518138,0.0,36784,106.15523672103882,1.1770055e-05,3.793549e-05,0.9509400427341461,7334,2299,113.31,-113.31
588800,0.035813194,0.010225574,0.0,36800,106.19043588638306,1.6728882e-06,5.750934e-08,0.960193932056427,7187,2300,113.26,-113.26
589056,0.032332513,0.014277113,0.0,36816,106.22638893127441,-0.00010310626,6.6899274e-06,0.9663776606321335,7642,2301,113.96,-113.96
589312,0.041048124,0.025321046,0.0048828125,36832,106.26020407676697,-0.002067919,0.0011818636,0.964315801858902,7592,2302,114.58,-114.58
589568,0.016174866,0.015523191,0.0,36848,106.2942099571228,-0.00016280916,3.340273e-05,0.9756464660167694,7970,2303,114.22,-114.22
589824,0.021361712,0.022228504,0.00048828125,36864,106.32665586471558,-0.00037688087,9.566149e-05,0.9633878283202648,7221,2304,114.22,-114.22
590080,0.024181971,0.012582521,0.0,36880,106.36241483688354,-2.3475382e-05,2.2363694e-05,0.9771795105189085,499,2305,115.03,-115.03
590336,0.030227456,0.006527847,0.0,36896,106.87519001960754,-5.9242477e-05,3.897611e-06,0.9768566284328699,7271,2306,114.89,-114.89
590592,0.045190576,0.045182653,0.0073242188,36912,106.91075301170349,-0.0027349414,0.0006885779,0.9626416936516762,7172,2307,115.31,-115.31
590848,0.020031303,0.03035191,0.0048828125,36928,106.94684600830078,0.0025359523,0.0003993929,0.9726801905781031,7168,2308,114.91,-114.91
591104,0.102778256,0.019797128,0.0068359375,36944,106.98286008834839,-0.005950107,0.00069889333,0.8411438018083572,7384,2309,115.01,-115.01
591360,0.03715139,0.01605355,0.009277344,36960,107.01788282394409,0.00013901829,0.00073607825,0.9471680074930191,7163,2310,115.01,-115.01
591616,0.07666079,0.021252412,0.0009765625,36976,107.05393385887146,-0.00017475244,0.000100913814,0.9191937670111656,7154,2311,114.45,-114.45
591872,0.010734923,0.015669905,0.0,36992,107.09002494812012,-5.6067947e-05,2.8044558e-06,0.9906901912763715,7119,2312,115.63,-115.63
592128,0.0074348645,0.013735244,0.001953125,37008,107.12631487846375,-0.002133146,0.00024861662,0.9935742146335542,7086,2313,116.2,-116.2
592384,0.016887784,0.017413095,0.0,37024,107.16273784637451,-0.0002226478,3.74081e-05,0.9882594831287861,7328,2314,114.92,-114.92
592640,0.008428064,0.037792154,0.0043945312,37040,107.19800686836243,-0.0021329047,0.00035264326,0.9946983461268246,7073,2315,116.12,-116.12
592896,0.018052815,0.020080952,0.0024414062,37056,107.23454284667969,-0.0006134736,0.00014961213,0.9876478780061007,6981,2316,117.05,-117.05
593152,0.014633433,0.024006577,0.001953125,37072,107.27151894569397,-0.00020844117,0.00012301205,0.9898536931723356,7037,2317,117.05,-117.05
593408,0.008944214,0.021850277,0.0014648438,37088,107.30820298194885,-0.00097416376,0.00023024372,0.992442125454545,6710,2318,117.01,-117.01
593664,0.059409015,0.026589753,0.0043945312,37104,107.34668493270874,-0.0015827068,0.00035725482,0.939675398170948,6948,2319,116.85,-116.85
593920,0.049634565,0.02885719,0.01171875,37120,107.3838357925415,-0.00014717202,0.00063098595,0.9491114281117916,7127,2320,116.17,-116.17
594176,0.0086402865,0.017037679,0.0014648438,37136,107.42006587982178,-0.00031987228,9.465943e-05,0.9803349766880274,7327,2321,116.17,-116.17
594432,0.085290745,0.025705798,0.001953125,37152,107.45532989501953,-0.00046356185,0.00020711054,0.9046572744846344,6920,2322,116.36,-116.36
594688,0.0074651786,0.01178659,0.0,37168,107.492666721344,-0.00062125653,2.3662684e-05,0.9946596566587687,7282,2323,116.32,-116.32
594944,0.012833346,0.01912218,0.0073242188,37184,107.52812695503235,-0.0008755884,0.00065621734,0.990418616682291,7190,2324,116.61,-116.61
595200,0.0051719816,0.019499889,0.0048828125,37200,107.56402683258057,-0.0011712305,0.00044853473,0.9963792955968529,7188,2325,117.88,-117.88
595456,0.02331523,0.013246832,0.0,37216,107.59998893737793,-0.00042327074,3.4717363e-05,0.9682717882096767,7245,2326,117.18,-117.18
595712,0.0056123645,0.04963543,0.0053710938,37232,107.6356348991394,-9.8446035e-06,0.00047049602,0.9887675158679485,7027,2327,117.51,-117.51
595968,0.026482774,0.013609121,0.0,37248,107.67237687110901,1.3948884e-06,1.5760929e-06,0.953982412815094,7067,2328,117.51,-117.51
596224,0.028201222,0.01325338,0.0,37264,107.70892691612244,-5.9573213e-06,5.806023e-07,0.9735789056867361,7292,2329,117.73,-117.73
596480,0.044393223,0.038186662,0.00048828125,37280,107.74437594413757,-0.0006753851,6.128644e-05,0.973288444802165,6965,2330,116.57,-116.57
596736,0.030642428,0.0073216464,0.0,37296,107.78143787384033,9.864569e-06,1.2845482e-05,0.9754011332988739,6952,2331,116.55,-116.55
596992,0.0115401875,0.042878337,0.0009765625,37312,107.81855201721191,-0.00063259644,0.00012307733,0.9835336524993181,7147,2332,116.25,-116.25
597248,0.012986043,0.014511036,0.0014648438,37328,107.85471677780151,-0.00027625775,8.7716035e-05,0.9739912133663893,7259,2333,116.87,-116.87
597504,0.02879968,0.01709388,0.0,37344,107.89026880264282,-5.573535e-05,4.734324e-05,0.9408083483576775,7134,2334,116.87,-116.87
597760,0.04173734,0.023780221,0.0078125,37360,107.92646193504333,-0.000805386,0.0006673085,0.9131391867995262,7048,2335,116.87,-116.87
598016,0.04783831,0.022181472,0.00048828125,37376,107.96319794654846,-0.0004951337,6.780661e-05,0.9493162892758846,6937,2336,116.88,-116.88
598272,0.021001734,0.017187402,0.001953125,37392,108.00040602684021,5.4184115e-05,9.917421e-05,0.9820831511169672,6752,2337,117.9,-117.9
598528,0.019880094,0.023978965,0.0,37408,108.03865909576416,-0.00030591694,5.3818992e-05,0.976518664509058,7220,2338,118.13,-118.13
598784,0.010715626,0.04079034,0.00048828125,37424,108.07442307472229,-0.00033280777,0.00010401805,0.987234148196876,7171,2339,118.14,-118.14
599040,0.0144233825,0.014105307,0.0,37440,108.11042881011963,-0.00017741707,4.4778768e-05,0.9768980219960213,7058,2340,118.42,-118.42
599296,0.02771323,0.020753486,0.0048828125,37456,108.14709091186523,-0.00093593786,0.00023128685,0.9688932988792658,7320,2341,118.29,-118.29
599552,0.048855845,0.024767574,0.0,37472,108.18239378929138,-0.00031472673,2.9209383e-05,0.9485981203615665,7188,2342,117.66,-117.66
599808,0.022254892,0.015016641,0.0,37488,108.21833801269531,0.00034764258,4.8180456e-05,0.9769188333302736,7296,2343,116.97,-116.97
600064,0.03621807,0.020364193,0.0053710938,37504,108.25376796722412,-0.0021585636,0.00060778356,0.9763525780290365,496,2344,117.62,-117.62
600320,0.0116459215,0.021774072,0.0029296875,37520,108.76969599723816,-0.0010238844,0.00021582545,0.9915409134700894,7258,2345,116.47,-116.47
600576,0.015226591,0.029312916,0.0,37536,108.80525994300842,0.00036036305,6.8406545e-05,0.9844885692000389,7066,2346,116.52,-116.52
600832,0.01869878,0.02336844,0.0029296875,37552,108.84179997444153,-0.00010243879,0.0001485568,0.9828356113284826,7330,2347,115.89,-115.89
601088,0.026129168,0.012443893,0.0,37568,108.87700986862183,-1.5635276e-05,2.1246664e-05,0.9661008901894093,7169,2348,115.89,-115.89
601344,0.022638276,0.021958921,0.009277344,37584,108.91303300857544,-0.001980127,0.0014864269,0.9741875994950533,7218,2349,116.43,-116.43
601600,0.01622168,0.015086016,0.0024414062,37600,108.94884300231934,-0.00023624813,0.00025770825,0.9777123685926199,7219,2350,115.48,-115.48
601856,0.0138639035,0.019833412,0.00048828125,37616,108.9846420288086,-0.00069975265,4.8501868e-05,0.9693063944578171,7277,2351,115.48,-115.48
602112,0.018431263,0.023732899,0.0029296875,37632,109.02016091346741,-0.00068242336,0.00023656907,0.9784919433295727,7202,2352,114.02,-114.02
602368,0.009627521,0.018968016,0.0,37648,109.0559937953949,0.00025308778,1.8498715e-05,0.989700292237103,7050,2353,115.02,-115.02
602624,0.022969708,0.010615242,0.0,37664,109.09261393547058,5.7697645e-05,7.4731747e-06,0.9832139723002911,7129,2354,115.23,-115.23
602880,0.014211636,0.041651778,0.0,37680,109.12884187698364,-0.0010065846,5.7766174e-05,0.9850815162062645,7250,2355,114.47,-114.47
603136,0.011826013,0.011477164,0.0014648438,37696,109.1645188331604,1.3584737e-05,0.00012478612,0.9818371087312698,7128,2356,113.48,-113.48
603392,0.013553762,0.016899034,0.0073242188,37712,109.20074582099915,-0.0018495289,0.000612869,0.9840611964464188,7047,2357,113.19,-113.19
603648,0.008645685,0.029824805,0.001953125,37728,109.23737382888794,-4.2819185e-05,0.00014194884,0.9897236255928874,7184,2358,113.19,-113.19
603904,0.03998217,0.0047239102,0.0,37744,109.27334403991699,-4.226982e-05,2.625111e-06,0.9591480307281017,7350,2359,113.02,-113.02
604160,0.03464043,0.047516525,0.0009765625,37760,109.30854988098145,-0.00018060149,7.655927e-05,0.9746172334998846,7052,2360,111.41,-111.41
604416,0.005456472,0.017337304,0.00048828125,37776,109.34520292282104,-0.00034228514,4.1665393e-05,0.9918411858379841,6819,2361,111.69,-111.69
604672,0.009594042,0.03682097,0.010253906,37792,109.38306879997253,-0.0016790031,0.000806367,0.9814680088311434,7243,2362,111.69,-111.69
604928,0.012756889,0.020300854,0.0029296875,37808,109.41872882843018,-0.00072720944,0.00022277627,0.9649871177971363,7192,2363,111.69,-111.69
605184,0.017867308,0.015460997,0.0053710938,37824,109.45467066764832,-0.0016139165,0.00051792385,0.9609365426003933,7172,2364,111.69,-111.69
605440,0.023275118,0.02973395,0.0063476562,37840,109.49066591262817,-0.0003697999,0.0007860335,0.9782189056277275,7167,2365,113.11,-113.11
605696,0.016229315,0.0123937,0.0,37856,109.52668905258179,-7.252721e-05,5.3605836e-05,0.9859252935275435,7302,2366,112.36,-112.36
605952,0.021166077,0.046110064,0.00048828125,37872,109.5620448589325,-0.00054215,5.0892162e-05,0.9699571020901203,7053,2367,111.88,-111.88
606208,0.017049294,0.020770952,0.0,37888,109.59863710403442,4.3722277e-05,7.349944e-06,0.9646812304854393,7472,2368,112.15,-112.15
606464,0.013466103,0.018355183,0.0053710938,37904,109.63320398330688,-0.00056338497,0.000431501,0.9764040447771549,7165,2369,111.37,-111.37
606720,0.022083517,0.012253268,0.0,37920,109.66923379898071,-0.0002745143,1.8028604e-05,0.9794217776507139,7344,2370,110.96,-110.96
606976,0.035529982,0.028048117,0.0024414062,37936,109.70438766479492,-0.000614991,0.00013053993,0.9789184220135212,7077,2371,110.63,-110.63
607232,0.015851919,0.041008145,0.001953125,37952,109.74087882041931,-0.0004019583,0.00011911973,0.9833948779851198,7069,2372,110.24,-110.24
607488,0.0105150975,0.030829288,0.001953125,37968,109.77738904953003,-0.0005927209,0.0001581583,0.9825788978487253,7378,2373,110.5,-110.5
607744,0.012332379,0.025173329,0.0,37984,109.81237769126892,1.3491488e-05,7.9899655e-06,0.9815878998488188,7114,2374,110.66,-110.66
608000,0.008012585,0.01601947,0.001953125,38000,109.84866309165955,-0.0003797107,0.00015301934,0.9847235279157758,7133,2375,110.93,-110.93
608256,0.019700604,0.012869829,0.0,38016,109.88486289978027,-9.167509e-05,5.1343227e-06,0.9691644310951233,7320,2376,110.89,-110.89
608512,0.015515626,0.03441168,0.00390625,38032,109.9201488494873,-0.0011348901,0.0003227558,0.9793813303112984,7233,2377,111.31,-111.31
608768,0.00847386,0.02364192,0.0029296875,38048,109.95582985877991,-0.0011764232,0.00029478336,0.991176713258028,7297,2378,112.07,-112.07
609024,0.009660363,0.035570897,0.0,38064,109.99124598503113,-0.00040893035,6.062645e-05,0.988172547891736,7233,2379,111.65,-111.65
609280,0.011595962,0.017439429,0.00048828125,38080,110.02692294120789,0.0007953876,7.7362965e-05,0.9854544810950756,7162,2380,111.66,-111.66
609536,0.02831913,0.021398796,0.0,38096,110.06296586990356,-0.00015430461,3.076924e-05,0.9708585496991873,6968,2381,111.42,-111.42
609792,0.009925702,0.027311865,0.0053710938,38112,110.10007095336914,-0.0004800401,0.00038142357,0.985098441131413,7161,2382,111.67,-111.67
610048,0.012094428,0.0145143485,0.0,38128,110.13613891601562,-3.2547745e-05,9.595929e-06,0.9814979005604982,562,2383,111.67,-111.67
610304,0.026489817,0.028548414,0.005859375,38144,110.59171295166016,-0.0027957177,0.0006869595,0.9796566814184189,7252,2384,110.16,-110.16
610560,0.011690038,0.010679503,0.0024414062,38160,110.62731075286865,-0.0013363136,0.0002302005,0.9917853213846684,7302,2385,110.64,-110.64
610816,0.017486686,0.025869211,0.0043945312,38176,110.6626558303833,-0.0009896888,0.00022297207,0.9829499181360006,7147,2386,110.95,-110.95
611072,0.01065248,0.029814593,0.0063476562,38192,110.69879603385925,-0.0019721412,0.00043724355,0.9883583346381783,7307,2387,110.79,-110.79
611328,0.031526517,0.026684942,0.0,38208,110.73417377471924,0.00023703196,1.915171e-05,0.9495533928275108,7135,2388,110.78,-110.78
611584,0.030671675,0.027630279,0.0024414062,38224,110.77039790153503,-0.00040288724,0.0001688152,0.9609768129885197,7208,2389,111.06,-111.06
611840,0.022025708,0.030514834,0.0053710938,38240,110.80621099472046,-0.0026512877,0.0022353104,0.9719475880265236,6919,2390,111.0,-111.0
612096,0.022295395,0.008402366,0.0024414062,38256,110.8435628414154,-0.000661065,0.00020097548,0.9746656864881516,7197,2391,111.24,-111.24
612352,0.008458442,0.024242135,0.0,38272,110.87946391105652,-0.0006345727,1.418181e-05,0.9918296504765749,7072,2392,109.76,-109.76
612608,0.020312924,0.019511983,0.0034179688,38288,110.91599988937378,-0.003183469,0.0006064868,0.981521263718605,7084,2393,110.49,-110.49
612864,0.01157085,0.029526584,0.00048828125,38304,110.95243906974792,0.000207389,5.4100754e-05,0.9833528362214565,7276,2394,111.08,-111.08
613120,0.012010037,0.027715743,0.0068359375,38320,110.98794889450073,-0.0013021327,0.0007697604,0.9830014165490866,7258,2395,111.87,-111.87
613376,0.010368441,0.014167269,0.0,38336,111.02354407310486,-1.0699965e-05,7.304471e-06,0.9863039702177048,7211,2396,111.78,-111.78
613632,0.017349157,0.011312576,0.001953125,38352,111.05935096740723,-0.00022021635,9.370293e-05,0.982943169772625,7085,2397,110.87,-110.87
613888,0.014579045,0.015661111,0.0,38368,111.0958468914032,-0.0001624471,2.420794e-05,0.9837364573031664,7252,2398,110.4,-110.4
614144,0.005411114,0.026974352,0.0,38384,111.13149094581604,-0.00016964169,3.0209598e-05,0.9944990347139537,7128,2399,110.92,-110.92
614400,0.006761381,0.022107407,0.0034179688,38400,111.16770577430725,-0.0015444943,0.0006145281,0.9925041082315147,7247,2400,111.22,-111.22
614656,0.006387602,0.018682439,0.0,38416,111.20335268974304,-0.000101279176,2.9171708e-06,0.9912045570090413,7109,2401,111.47,-111.47
614912,0.0063733263,0.029795146,0.0,38432,111.23968577384949,9.391387e-05,1.3349061e-05,0.991719376295805,7436,2402,111.5,-111.5
